Id,SalePrice
1592,106156.7890625
1593,122500.953125
1594,144425.375
1595,103614.53125
1596,249655.609375
1597,182506.640625
1598,197331.0
1599,161493.140625
1600,165911.40625
1601,65872.890625
1602,126083.84375
1603,112487.3359375
1604,263070.65625
1605,239959.734375
1606,166542.890625
1607,202800.25
1608,194130.3125
1609,178173.15625
1610,146366.65625
1611,156900.71875
1612,190163.328125
1613,182624.046875
1614,123188.203125
1615,98234.2265625
1616,80634.046875
1617,94354.75
1618,128986.2578125
1619,145515.21875
1620,167619.421875
1621,151935.203125
1622,144100.984375
1623,272274.3125
1624,205224.34375
1625,146678.5625
1626,154337.515625
1627,191046.5625
1628,246647.59375
1629,154439.578125
1630,427801.78125
1631,212955.25
1632,238745.578125
1633,162137.984375
1634,196228.4375
1635,173844.96875
1636,165292.78125
1637,189806.53125
1638,190359.078125
1639,194804.859375
1640,266361.75
1641,199784.515625
1642,207831.25
1643,219220.875
1644,230305.6875
1645,238169.40625
1646,147674.9375
1647,155092.53125
1648,138651.125
1649,143278.296875
1650,119783.8828125
1651,127995.90625
1652,114858.265625
1653,121545.0859375
1654,141046.1875
1655,153044.625
1656,139592.453125
1657,141571.59375
1658,148015.59375
1659,122467.125
1660,134904.953125
1661,447916.6875
1662,334701.125
1663,371916.78125
1664,497166.21875
1665,308181.8125
1666,314690.40625
1667,332476.65625
1668,310796.59375
1669,273490.46875
1670,334930.59375
1671,279100.9375
1672,448994.84375
1673,278592.28125
1674,238445.234375
1675,194718.46875
1676,195968.0625
1677,197266.6875
1678,495521.96875
1679,366477.4375
1680,315919.5625
1681,245005.671875
1682,270312.9375
1683,188745.140625
1684,167297.28125
1685,166315.765625
1686,168982.75
1687,149070.5625
1688,192530.484375
1689,183246.453125
1690,176224.484375
1691,177805.609375
1692,245412.65625
1693,162227.21875
1694,184878.296875
1695,161032.625
1696,264056.90625
1697,168840.953125
1698,338062.59375
1699,286792.25
1700,247303.625
1701,266870.1875
1702,251078.234375
1703,256688.203125
1704,291186.53125
1705,214479.21875
1706,445381.65625
1707,198103.46875
1708,199563.171875
1709,257640.75
1710,217019.484375
1711,250830.609375
1712,287763.90625
1713,259515.890625
1714,237159.15625
1715,196217.140625
1716,187540.828125
1717,180954.28125
1718,153060.453125
1719,205080.390625
1720,237033.828125
1721,172724.6875
1722,143129.796875
1723,150642.59375
1724,226476.71875
1725,225647.328125
1726,205111.515625
1727,157981.0625
1728,176032.65625
1729,156695.390625
1730,158240.53125
1731,125835.8046875
1732,127604.2578125
1733,124661.390625
1734,107758.7734375
1735,133432.796875
1736,121192.46875
1737,422406.34375
1738,221462.875
1739,287219.3125
1740,235377.984375
1741,197754.828125
1742,182536.046875
1743,173747.890625
1744,278341.4375
1745,228614.515625
1746,230017.046875
1747,208531.59375
1748,240217.734375
1749,142512.375
1750,153456.875
1751,245553.171875
1752,116696.484375
1753,156937.09375
1754,217497.40625
1755,181216.640625
1756,123033.2890625
1757,119936.609375
1758,124053.234375
1759,162935.890625
1760,156979.5625
1761,148444.0625
1762,202212.1875
1763,145312.984375
1764,121755.2578125
1765,230704.4375
1766,192540.953125
1767,225922.34375
1768,148906.609375
1769,168707.609375
1770,150199.578125
1771,142400.546875
1772,133622.921875
1773,135510.203125
1774,222660.609375
1775,139937.25
1776,130062.2265625
1777,103288.6015625
1778,142368.921875
1779,108251.875
1780,173282.21875
1781,126633.1640625
1782,78321.203125
1783,141043.8125
1784,113627.9375
1785,117437.609375
1786,200674.5625
1787,157477.140625
1788,43173.74609375
1789,114654.53125
1790,74398.96875
1791,235978.015625
1792,172729.921875
1793,154975.75
1794,147698.96875
1795,135460.53125
1796,117262.984375
1797,135473.453125
1798,136558.390625
1799,109784.9296875
1800,128213.9453125
1801,124012.328125
1802,153941.015625
1803,155463.03125
1804,150911.359375
1805,134348.828125
1806,130193.4140625
1807,153132.1875
1808,142503.140625
1809,131771.328125
1810,136442.765625
1811,115610.2578125
1812,103745.921875
1813,141572.96875
1814,106490.046875
1815,48256.2578125
1816,111744.703125
1817,83318.0078125
1818,142309.421875
1819,112825.5078125
1820,72018.171875
1821,123442.8671875
1822,153023.90625
1823,57841.94140625
1824,143700.8125
1825,142997.96875
1826,98888.7890625
1827,97495.4296875
1828,147521.84375
1829,106799.890625
1830,151221.46875
1831,156000.3125
1832,127100.234375
1833,154538.0625
1834,133540.71875
1835,157451.9375
1836,130358.3046875
1837,98633.0234375
1838,138542.40625
1839,106618.8671875
1840,164682.09375
1841,129349.609375
1842,78342.7578125
1843,142018.046875
1844,124189.75
1845,133090.5
1846,178500.875
1847,172812.625
1848,45908.87109375
1849,119895.109375
1850,127114.21875
1851,165288.71875
1852,128900.015625
1853,148810.828125
1854,155124.265625
1855,151195.828125
1856,205285.03125
1857,192906.78125
1858,175833.75
1859,115408.1328125
1860,170088.890625
1861,115408.1328125
1862,278468.84375
1863,290033.59375
1864,290033.59375
1865,324415.46875
1866,313729.5
1867,226597.21875
1868,321021.34375
1869,217542.1875
1870,213818.03125
1871,253275.609375
1872,164265.0
1873,234611.0625
1874,146288.171875
1875,219703.625
1876,209172.28125
1877,221427.5
1878,212578.3125
1879,135622.625
1880,142820.390625
1881,225239.765625
1882,241086.609375
1883,186092.234375
1884,212246.171875
1885,254026.140625
1886,301817.21875
1887,210986.53125
1888,265203.9375
1889,164870.71875
1890,138272.859375
1891,129532.8125
1892,100834.796875
1893,149430.375
1894,148669.140625
1895,143710.359375
1896,130587.8203125
1897,112974.1640625
1898,115183.375
1899,142926.984375
1900,135763.96875
1901,154583.4375
1902,148324.0
1903,237119.921875
1904,120669.484375
1905,173185.140625
1906,169304.515625
1907,213294.4375
1908,130295.7734375
1909,136924.0625
1910,137558.4375
1911,190329.0
1912,299126.9375
1913,157665.578125
1914,103034.140625
1915,336434.65625
1916,107376.2734375
1917,254032.703125
1918,141410.390625
1919,165106.125
1920,196373.71875
1921,392912.8125
1922,289756.1875
1923,223721.5
1924,206559.09375
1925,200495.671875
1926,388200.1875
1927,148636.984375
1928,170290.640625
1929,126425.0390625
1930,132473.171875
1931,146566.3125
1932,147211.9375
1933,188698.09375
1934,190277.859375
1935,171812.875
1936,189808.15625
1937,182173.25
1938,184121.03125
1939,259193.09375
1940,178130.390625
1941,181151.296875
1942,186321.375
1943,178645.28125
1944,290996.5625
1945,330731.78125
1946,120432.609375
1947,276368.8125
1948,195433.90625
1949,238232.875
1950,197428.03125
1951,292452.21875
1952,235932.65625
1953,191783.578125
1954,206972.703125
1955,132978.96875
1956,349434.75
1957,150463.0625
1958,290153.5
1959,152161.015625
1960,103391.09375
1961,122015.34375
1962,115028.7265625
1963,136929.734375
1964,108836.484375
1965,145094.890625
1966,131806.75
1967,278706.03125
1968,431494.34375
1969,391375.625
1970,394699.21875
1971,422886.15625
1972,379623.53125
1973,239387.796875
1974,301061.78125
1975,488381.0625
1976,268187.46875
1977,362950.65625
1978,316890.25
1979,313558.4375
1980,190900.078125
1981,335025.59375
1982,230243.21875
1983,192455.3125
1984,164489.8125
1985,230617.390625
1986,235219.390625
1987,179768.71875
1988,175985.640625
1989,193224.640625
1990,213179.59375
1991,200223.546875
1992,221022.65625
1993,167830.625
1994,246862.71875
1995,191851.125
1996,277848.375
1997,266729.84375
1998,401873.96875
1999,259519.875
2000,287004.90625
2001,223992.546875
2002,236509.25
2003,248674.90625
2004,264911.75
2005,205048.71875
2006,212463.59375
2007,252220.578125
2008,205089.125
2009,184077.1875
2010,197948.1875
2011,152194.515625
2012,172001.375
2013,188150.484375
2014,202317.90625
2015,178596.21875
2016,202157.390625
2017,201401.0
2018,121705.765625
2019,137237.78125
2020,126279.53125
2021,105640.1484375
2022,177193.15625
2023,128185.671875
2024,253645.796875
2025,307728.28125
2026,172051.234375
2027,141329.875
2028,153826.640625
2029,170275.078125
2030,276941.375
2031,235618.46875
2032,261344.9375
2033,263967.625
2034,149343.40625
2035,238292.0
2036,201352.40625
2037,196329.46875
2038,297353.75
2039,189429.3125
2040,327813.40625
2041,277018.1875
2042,199972.625
2043,164731.921875
2044,226779.78125
2045,221501.140625
2046,139697.953125
2047,150999.578125
2048,136041.34375
2049,140091.984375
2050,182701.28125
2051,112417.796875
2052,133213.140625
2053,142616.5625
2054,94906.453125
2055,151626.6875
2056,132449.65625
2057,123749.2109375
2058,209331.46875
2059,124327.796875
2060,184670.890625
2061,177312.78125
2062,136668.875
2063,101812.953125
2064,142060.734375
2065,129968.40625
2066,179763.015625
2067,119130.1640625
2068,133971.09375
2069,98825.71875
2070,120339.5
2071,94371.4140625
2072,108171.796875
2073,128534.03125
2074,174783.515625
2075,161388.375
2076,123759.3203125
2077,152141.8125
2078,130459.671875
2079,141302.828125
2080,123065.5546875
2081,132499.125
2082,136970.75
2083,154844.234375
2084,116176.09375
2085,131338.984375
2086,131378.796875
2087,134940.171875
2088,112303.21875
2089,65998.28125
2090,129476.6953125
2091,122851.96875
2092,130319.1328125
2093,167347.5
2094,119133.21875
2095,147022.5625
2096,104186.3203125
2097,92274.078125
2098,148349.859375
2099,62238.51171875
2100,96673.1875
2101,114124.7578125
2102,151045.71875
2103,110217.3671875
2104,191522.03125
2105,124318.8203125
2106,80954.6796875
2107,263342.4375
2108,114294.203125
2109,102540.7890625
2110,137610.515625
2111,161366.890625
2112,130574.7265625
2113,123680.984375
2114,125370.9765625
2115,162858.171875
2116,119632.8515625
2117,150677.390625
2118,122996.6796875
2119,114069.40625
2120,126794.734375
2121,113309.625
2122,111790.8828125
2123,99914.515625
2124,167661.515625
2125,147887.8125
2126,140798.390625
2127,183337.140625
2128,143620.546875
2129,111884.1015625
2130,147837.65625
2131,166499.5625
2132,134656.515625
2133,120243.1171875
2134,116169.21875
2135,110202.4375
2136,81421.453125
2137,119431.3046875
2138,126405.984375
2139,156728.671875
2140,135515.28125
2141,151428.46875
2142,130489.7890625
2143,135190.34375
2144,147126.03125
2145,136433.453125
2146,174494.328125
2147,141098.671875
2148,144221.359375
2149,156357.171875
2150,213483.21875
2151,115670.3125
2152,207575.109375
2153,194594.75
2154,120794.7578125
2155,155784.875
2156,290813.8125
2157,241335.265625
2158,224881.828125
2159,205962.09375
2160,174394.59375
2161,240629.21875
2162,409960.125
2163,362129.59375
2164,209949.140625
2165,174734.875
2166,147290.640625
2167,216028.96875
2168,199894.71875
2169,204215.625
2170,200078.109375
2171,159017.515625
2172,143367.609375
2173,167646.078125
2174,254489.59375
2175,272598.25
2176,279703.96875
2177,251545.703125
2178,211935.359375
2179,126617.1640625
2180,277471.96875
2181,188583.984375
2182,233248.78125
2183,189573.1875
2184,136336.046875
2185,130749.3203125
2186,149982.609375
2187,152752.515625
2188,151741.515625
2189,260155.34375
2190,78490.9765625
2191,79141.4609375
2192,96036.515625
2193,122245.8203125
2194,120669.8671875
2195,103981.984375
2196,124023.1953125
2197,124092.0546875
2198,146907.375
2199,208590.703125
2200,128948.359375
2201,137989.734375
2202,204415.828125
2203,116566.921875
2204,173169.84375
2205,114730.015625
2206,131141.84375
2207,188225.546875
2208,228895.96875
2209,220794.421875
2210,126969.828125
2211,111810.875
2212,112910.375
2213,114656.1484375
2214,150589.34375
2215,115495.59375
2216,152905.375
2217,98673.765625
2218,107358.609375
2219,76977.5703125
2220,96857.578125
2221,335516.09375
2222,267100.28125
2223,254250.890625
2224,210692.984375
2225,128259.4765625
2226,255382.484375
2227,182303.859375
2228,246989.71875
2229,244165.84375
2230,145292.453125
2231,197476.796875
2232,194324.328125
2233,192743.84375
2234,238623.734375
2235,257697.171875
2236,260782.84375
2237,347889.21875
2238,210474.671875
2239,125107.96875
2240,171298.65625
2241,175079.4375
2242,138822.375
2243,129074.484375
2244,113116.8203125
2245,103060.515625
2246,149279.59375
2247,129672.953125
2248,123918.4921875
2249,112421.4140625
2250,145416.0
2251,204881.84375
2252,189512.65625
2253,148050.671875
2254,170895.359375
2255,210782.921875
2256,177079.65625
2257,234378.109375
2258,158177.453125
2259,181871.84375
2260,177147.28125
2261,158597.84375
2262,203286.296875
2263,331625.34375
2264,362060.96875
2265,235349.75
2266,258089.375
2267,354554.71875
2268,364218.84375
2269,172415.0625
2270,194290.109375
2271,243873.796875
2272,199305.296875
2273,165835.75
2274,181408.296875
2275,187094.765625
2276,173544.296875
2277,207907.546875
2278,152403.09375
2279,113647.9453125
2280,120321.953125
2281,175195.015625
2282,187373.125
2283,128250.1328125
2284,116521.3203125
2285,141034.046875
2286,128104.8671875
2287,339494.875
2288,267596.03125
2289,359433.84375
2290,386307.15625
2291,333126.5
2292,417418.375
2293,497053.46875
2294,356834.53125
2295,465050.71875
2296,263933.75
2297,294253.40625
2298,291742.78125
2299,382172.375
2300,309049.96875
2301,257774.3125
2302,242523.578125
2303,240079.953125
2304,242868.3125
2305,198954.25
2306,195684.796875
2307,184220.484375
2308,224941.578125
2309,256816.203125
2310,198851.375
2311,208528.546875
2312,171765.828125
2313,165038.296875
2314,188362.984375
2315,168507.375
2316,192202.1875
2317,189213.890625
2318,171652.203125
2319,180801.203125
2320,184544.171875
2321,241533.109375
2322,175584.96875
2323,193682.53125
2324,172711.015625
2325,210712.34375
2326,169985.890625
2327,212436.5
2328,214080.703125
2329,198848.765625
2330,178671.5
2331,355810.75
2332,375844.25
2333,325135.0625
2334,264616.625
2335,263854.9375
2336,316840.375
2337,187106.609375
2338,251688.5625
2339,231444.09375
2340,443066.375
2341,209575.078125
2342,231489.046875
2343,226032.046875
2344,210340.3125
2345,245651.75
2346,203340.4375
2347,194490.625
2348,237211.609375
2349,175804.5625
2350,266730.78125
2351,226895.90625
2352,250160.859375
2353,275651.4375
2354,142171.5625
2355,157894.4375
2356,151600.609375
2357,213622.09375
2358,207625.34375
2359,135056.3125
2360,116425.5859375
2361,144730.3125
2362,261207.890625
2363,125647.2421875
2364,167954.046875
2365,224663.0
2366,181208.75
2367,222032.0625
2368,199506.875
2369,224365.0
2370,172357.078125
2371,162507.890625
2372,191445.234375
2373,264150.21875
2374,301783.15625
2375,259483.25
2376,297480.8125
2377,359846.8125
2378,138345.71875
2379,254237.65625
2380,162350.796875
2381,171498.5
2382,189455.03125
2383,221969.828125
2384,241700.21875
2385,158041.875
2386,122935.171875
2387,135314.96875
2388,107792.7109375
2389,129751.765625
2390,147123.703125
2391,127725.0625
2392,125575.1875
2393,157746.625
2394,143470.390625
2395,212815.84375
2396,150898.875
2397,222051.875
2398,123126.15625
2399,46190.484375
2400,54455.28515625
2401,117722.2890625
2402,131964.90625
2403,119853.25
2404,145880.453125
2405,160924.296875
2406,136985.890625
2407,114387.6640625
2408,141304.5
2409,128621.734375
2410,188329.484375
2411,124355.6875
2412,166611.71875
2413,131640.5625
2414,139548.109375
2415,132782.703125
2416,123054.2578125
2417,144572.90625
2418,130171.7578125
2419,130055.0390625
2420,124747.65625
2421,164596.96875
2422,138071.78125
2423,122974.25
2424,151713.25
2425,311658.125
2426,149688.125
2427,133174.921875
2428,181575.234375
2429,110342.53125
2430,143950.578125
2431,99157.953125
2432,137038.875
2433,141976.953125
2434,136673.6875
2435,158652.5625
2436,104495.078125
2437,97403.265625
2438,117350.28125
2439,109882.203125
2440,128728.234375
2441,117574.7109375
2442,91836.0390625
2443,130681.0703125
2444,138300.15625
2445,101375.7109375
2446,142305.203125
2447,169043.90625
2448,166003.390625
2449,137213.671875
2450,150705.671875
2451,129477.015625
2452,233121.640625
2453,102541.3828125
2454,129734.3984375
2455,124019.6015625
2456,142045.28125
2457,131761.453125
2458,118975.8984375
2459,107970.875
2460,139213.515625
2461,128612.859375
2462,144490.703125
2463,144092.40625
2464,195999.53125
2465,146906.4375
2466,128845.9375
2467,126819.078125
2468,99150.578125
2469,94775.1796875
2470,196995.484375
2471,240085.0625
2472,211341.859375
2473,137427.421875
2474,109031.28125
2475,239541.203125
2476,115857.9296875
2477,133778.265625
2478,159949.484375
2479,97534.5859375
2480,135435.78125
2481,132861.53125
2482,130395.28125
2483,127987.609375
2484,134542.875
2485,116360.9921875
2486,140613.421875
2487,152222.28125
2488,147703.875
2489,159445.796875
2490,146090.25
2491,98085.5390625
2492,194823.953125
2493,136279.3125
2494,161099.390625
2495,109338.90625
2496,272860.8125
2497,149834.03125
2498,114425.6015625
2499,102852.4296875
2500,130799.3671875
2501,124462.578125
2502,179490.671875
2503,111091.3515625
2504,203288.265625
2505,218399.4375
2506,250690.265625
2507,275527.03125
2508,253840.5
2509,228694.703125
2510,225850.625
2511,188864.421875
2512,212936.984375
2513,234970.65625
2514,233919.734375
2515,156869.359375
2516,162160.984375
2517,149149.40625
2518,159329.875
2519,217218.953125
2520,212880.0625
2521,187207.390625
2522,219356.84375
2523,135113.1875
2524,129027.703125
2525,141709.375
2526,148114.375
2527,106784.015625
2528,121047.8125
2529,118523.5625
2530,129854.484375
2531,259921.28125
2532,228774.125
2533,205254.390625
2534,241367.078125
2535,322474.40625
2536,268553.53125
2537,216890.328125
2538,176677.828125
2539,188950.84375
2540,178679.59375
2541,176828.421875
2542,172856.71875
2543,131430.28125
2544,113155.203125
2545,156816.875
2546,146147.34375
2547,154181.578125
2548,168244.765625
2549,144727.84375
2550,152359.203125
2551,131645.84375
2552,117281.890625
2553,59246.93359375
2554,124281.1328125
2555,128113.6015625
2556,104578.2109375
2557,116504.9921875
2558,174759.84375
2559,112840.21875
2560,148557.953125
2561,123290.921875
2562,123599.2890625
2563,149590.765625
2564,161760.796875
2565,154376.140625
2566,135863.734375
2567,144743.078125
2568,182771.484375
2569,199312.765625
2570,134191.15625
2571,227264.984375
2572,153275.796875
2573,214171.078125
2574,303281.6875
2575,126211.3515625
2576,135462.46875
2577,177718.359375
2578,93685.5390625
2579,66421.453125
2580,133308.09375
2581,145553.921875
2582,133808.3125
2583,268088.375
2584,177572.4375
2585,195638.546875
2586,234262.515625
2587,211197.96875
2588,131588.640625
2589,151042.0625
2590,230457.46875
2591,228158.03125
2592,238579.921875
2593,228453.125
2594,175314.78125
2595,185483.9375
2596,355766.90625
2597,208672.46875
2598,264285.125
2599,309680.9375
2600,232171.703125
2601,121823.3828125
2602,75137.171875
2603,118699.5625
2604,105249.0390625
2605,67898.25
2606,134261.90625
2607,188323.109375
2608,190106.09375
2609,164374.375
2610,107842.3046875
2611,144666.359375
2612,170878.65625
2613,130690.2578125
2614,124634.7265625
2615,153299.75
2616,142734.578125
2617,211495.40625
2618,215061.765625
2619,271074.0
2620,188620.59375
2621,180088.828125
2622,174027.828125
2623,224533.640625
2624,292478.9375
2625,336549.8125
2626,173549.515625
2627,153767.375
2628,436742.09375
2629,414974.90625
2630,331968.25
2631,475637.125
2632,353286.28125
2633,296786.65625
2634,389826.625
2635,163930.765625
2636,158785.71875
2637,164939.65625
2638,249755.59375
2639,195489.828125
2640,150039.75
2641,95825.984375
2642,192568.265625
2643,129467.578125
2644,126836.7890625
2645,135126.59375
2646,119407.8203125
2647,143073.515625
2648,143524.5
2649,166640.578125
2650,140069.09375
2651,138305.03125
2652,389044.0
2653,247933.96875
2654,287316.21875
2655,367375.4375
2656,298567.5
2657,319124.625
2658,261477.21875
2659,285600.0625
2660,363308.78125
2661,341029.34375
2662,339647.90625
2663,268759.34375
2664,237847.578125
2665,331983.46875
2666,298531.75
2667,176855.59375
2668,179681.390625
2669,184987.140625
2670,263590.3125
2671,187815.328125
2672,174941.578125
2673,222089.3125
2674,224534.140625
2675,179459.3125
2676,191940.703125
2677,207414.53125
2678,247705.34375
2679,265144.65625
2680,283859.6875
2681,358975.59375
2682,288509.53125
2683,457283.90625
2684,323642.125
2685,346931.4375
2686,281488.90625
2687,285017.84375
2688,217205.703125
2689,203683.359375
2690,440468.34375
2691,206454.28125
2692,159662.78125
2693,192291.796875
2694,166580.25
2695,197710.609375
2696,191527.765625
2697,202820.140625
2698,172597.09375
2699,196440.203125
2700,157201.734375
2701,154563.3125
2702,109590.515625
2703,134388.6875
2704,139879.0625
2705,118344.765625
2706,112773.078125
2707,121252.5859375
2708,144320.265625
2709,111503.09375
2710,124217.96875
2711,376136.15625
2712,324042.4375
2713,165824.109375
2714,155948.671875
2715,168431.640625
2716,145183.9375
2717,192928.796875
2718,220756.390625
2719,172597.828125
2720,190518.640625
2721,141457.703125
2722,165804.0
2723,148908.375
2724,132770.015625
2725,122489.71875
2726,148606.15625
2727,187675.546875
2728,157014.890625
2729,164600.53125
2730,149859.859375
2731,124899.6796875
2732,126963.0859375
2733,174287.328125
2734,188039.484375
2735,141094.328125
2736,169570.65625
2737,120201.015625
2738,129166.671875
2739,161559.1875
2740,134321.6875
2741,144155.9375
2742,159629.859375
2743,174068.859375
2744,153183.65625
2745,156026.0
2746,130036.7890625
2747,160552.859375
2748,112837.578125
2749,131191.734375
2750,152416.046875
2751,149087.796875
2752,209606.1875
2753,139138.15625
2754,268559.5
2755,123225.171875
2756,113253.0703125
2757,77238.3125
2758,107099.765625
2759,140966.359375
2760,145180.671875
2761,149993.53125
2762,143898.890625
2763,201889.890625
2764,137754.359375
2765,261895.71875
2766,147163.203125
2767,72953.4296875
2768,158452.734375
2769,124537.0
2770,152571.734375
2771,118074.4921875
2772,111038.1015625
2773,157028.84375
2774,127190.28125
2775,120289.65625
2776,143172.0
2777,150165.625
2778,123827.0078125
2779,133340.421875
2780,114600.859375
2781,100201.9296875
2782,96490.625
2783,99154.2578125
2784,133755.328125
2785,150742.90625
2786,76648.3828125
2787,136270.375
2788,77109.9609375
2789,228763.453125
2790,122256.1015625
2791,118231.8125
2792,62799.6015625
2793,175364.953125
2794,103876.0546875
2795,121876.6796875
2796,106396.9296875
2797,218911.1875
2798,122994.484375
2799,127756.640625
2800,71925.34375
2801,113420.3046875
2802,136905.4375
2803,250430.75
2804,136726.28125
2805,120126.46875
2806,82885.6328125
2807,159639.34375
2808,154519.890625
2809,131954.390625
2810,133478.015625
2811,165838.109375
2812,164066.140625
2813,226438.671875
2814,219990.28125
2815,136887.40625
2816,241786.421875
2817,142596.375
2818,134285.140625
2819,159063.625
2820,136289.515625
2821,106355.1640625
2822,202309.359375
2823,418246.09375
2824,180719.109375
2825,117793.765625
2826,126855.171875
2827,140818.25
2828,227181.1875
2829,189360.578125
2830,243073.328125
2831,183223.609375
2832,264454.53125
2833,270636.625
2834,222909.953125
2835,222449.28125
2836,209710.0625
2837,165844.1875
2838,147704.59375
2839,174085.5625
2840,204493.265625
2841,212271.296875
2842,250085.0
2843,146245.375
2844,164491.671875
2845,120334.203125
2846,224100.484375
2847,207036.921875
2848,217254.328125
2849,203208.859375
2850,263395.5
2851,224098.4375
2852,230751.0625
2853,226499.34375
2854,133499.5625
2855,209791.046875
2856,205531.4375
2857,208350.578125
2858,209626.21875
2859,101964.3359375
2860,137585.90625
2861,134508.875
2862,213101.03125
2863,121792.5859375
2864,258320.828125
2865,132625.203125
2866,169165.921875
2867,109117.765625
2868,96995.671875
2869,128675.6953125
2870,152917.484375
2871,105940.4609375
2872,68631.9140625
2873,114162.109375
2874,140536.765625
2875,134050.703125
2876,157097.625
2877,152562.625
2878,152774.671875
2879,134423.234375
2880,99894.34375
2881,156110.25
2882,163438.0
2883,176204.53125
2884,184372.203125
2885,188334.890625
2886,243453.890625
2887,115931.203125
2888,146834.125
2889,47961.42578125
2890,97164.1953125
2891,127768.5625
2892,113009.140625
2893,118144.5703125
2894,85706.0078125
2895,304164.4375
2896,275128.4375
2897,200841.03125
2898,159811.015625
2899,216874.03125
2900,154877.03125
2901,178756.0
2902,204973.25
2903,334578.1875
2904,378118.03125
2905,103751.6171875
2906,224307.03125
2907,108297.1484375
2908,117291.1015625
2909,133384.984375
2910,94297.953125
2911,87437.6640625
2912,180933.703125
2913,94604.140625
2914,91421.6015625
2915,108464.7421875
2916,91457.3828125
2917,195949.015625
2918,123718.8828125
2919,238840.375
